Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
23-Nov-2015,KOTAKBANK,EQ,682.3,688.4,694,680,683,684.1,686.41,588043,40363632935000.00,11999,154810,0.2633
24-Nov-2015,KOTAKBANK,EQ,684.1,683.1,685.3,675.3,679.5,677.6,680.26,458845,31213170864999.90,8950,178284,0.3885
26-Nov-2015,KOTAKBANK,EQ,677.6,680.1,687.5,676.3,686.3,685.2,681.49,467400,31852837645000.00,9313,140733,0.3011
27-Nov-2015,KOTAKBANK,EQ,685.2,685.2,702.95,683,697,698.75,696.12,1230913,85686417840000.00,26373,541585,0.44
30-Nov-2015,KOTAKBANK,EQ,698.75,697.7,697.7,688.7,692,692.35,692.6,680738,47147915000000.00,22679,287554,0.4224
1-Dec-2015,KOTAKBANK,EQ,692.35,693.5,695.5,686.6,691,688.6,690.4,435334,30055444014999.90,9674,127488,0.2929
2-Dec-2015,KOTAKBANK,EQ,688.6,691,692.35,677,678,680.45,681.7,389654,26562884045000.00,8925,118422,0.3039
3-Dec-2015,KOTAKBANK,EQ,680.45,676,683.5,670.9,673.5,674.8,678.13,400981,27191912070000.00,9351,105959,0.2642
4-Dec-2015,KOTAKBANK,EQ,674.8,671.9,675.35,661,661.75,664.65,667.92,1263578,84396460805000.00,13788,897285,0.7101
7-Dec-2015,KOTAKBANK,EQ,664.65,664.95,673.8,664,672,671.6,668.98,451691,30217038680000.00,9255,187220,0.4145
8-Dec-2015,KOTAKBANK,EQ,671.6,668,678,667.05,673.05,674,673.91,691564,46604944500000.00,14336,425768,0.6157
9-Dec-2015,KOTAKBANK,EQ,674,672.7,676.6,665.8,670,668.6,669.38,297119,19888574410000.00,7415,112658,0.3792
10-Dec-2015,KOTAKBANK,EQ,668.6,669.4,680.55,665,679,677.9,674.04,616494,41554323580000.00,14990,233164,0.3782
11-Dec-2015,KOTAKBANK,EQ,677.9,682,682,663.9,665,667.7,670.48,572988,38417527720000.00,18305,234220,0.4088
14-Dec-2015,KOTAKBANK,EQ,667.7,663.9,677.5,663,677.5,674.1,672.45,871886,58630364879999.90,23746,501595,0.5753
15-Dec-2015,KOTAKBANK,EQ,674.1,673.95,688.9,667.5,684.6,686.6,679.79,1056697,71832949460000.00,23961,691257,0.6542
16-Dec-2015,KOTAKBANK,EQ,686.6,689.9,697,684,697,694.5,692.68,1193181,82649358960000.00,22403,776084,0.6504
17-Dec-2015,KOTAKBANK,EQ,694.5,696.9,705,688.4,700.55,703.2,698.88,1441821,100765522150000.00,19911,815964,0.5659
18-Dec-2015,KOTAKBANK,EQ,703.2,698.65,706,693.05,705.5,702.45,698.93,1124253,78577849285000.00,17215,802041,0.7134
21-Dec-2015,KOTAKBANK,EQ,702.45,702,708,699,703,705.9,704.22,834005,58732182190000.00,23415,398034,0.4773
22-Dec-2015,KOTAKBANK,EQ,705.9,705.8,705.9,694.3,699,698.2,699.69,744406,52085302775000.00,26798,385355,0.5177
23-Dec-2015,KOTAKBANK,EQ,698.2,701.7,705,696.4,704.35,702.55,702.6,439560,30883358835000.00,11220,229967,0.5232
24-Dec-2015,KOTAKBANK,EQ,702.55,701,704.4,697,703.5,701.35,699.98,484103,33886059495000.00,22700,183347,0.3787
28-Dec-2015,KOTAKBANK,EQ,701.35,699.05,713.45,698.4,707.25,708,708.22,1050620,74407320270000.00,14657,693265,0.6599
29-Dec-2015,KOTAKBANK,EQ,708,708,714.5,705,706.15,706.2,708.81,1091896,77395199970000.00,16287,538829,0.4935
30-Dec-2015,KOTAKBANK,EQ,706.2,708,710.5,704.5,708.1,709.15,707.09,467293,33041876545000.00,14145,279735,0.5986
31-Dec-2015,KOTAKBANK,EQ,709.15,706.15,723.85,706.15,715.8,720.05,714.88,1164210,83226676945000.00,19248,550923,0.4732
1-Jan-2016,KOTAKBANK,EQ,720.05,720,729.85,711.25,728,727.25,721.82,622438,44928606780000.00,9458,358207,0.5755
4-Jan-2016,KOTAKBANK,EQ,727.25,727,727,703.85,704.7,705.3,710.25,1222447,86824595660000.00,23149,755455,0.618
5-Jan-2016,KOTAKBANK,EQ,705.3,708.1,712.8,705,705.35,707.75,709.41,689842,48937772095000.00,12975,386323,0.56
6-Jan-2016,KOTAKBANK,EQ,707.75,704,711,697,703.9,703.6,704.94,601664,42413943355000.00,14026,207975,0.3457
7-Jan-2016,KOTAKBANK,EQ,703.6,697.5,703,689.15,693.95,691.65,695.64,632696,44013008205000.00,15240,244129,0.3859
8-Jan-2016,KOTAKBANK,EQ,691.65,694.2,704,693.55,695,695.1,698.63,446029,31161119495000.00,9487,192884,0.4324
11-Jan-2016,KOTAKBANK,EQ,695.1,690,704.75,681,701.5,700.85,694.14,577659,40097833325000.00,17480,213417,0.3695
12-Jan-2016,KOTAKBANK,EQ,700.85,699.9,700.7,684.55,693.3,692,690.17,834020,57561903490000.00,23947,420395,0.5041
13-Jan-2016,KOTAKBANK,EQ,692,698.05,700.65,682.25,689.65,689.15,691.13,673206,46527267390000.00,14884,232180,0.3449
14-Jan-2016,KOTAKBANK,EQ,689.15,682,690.95,673,679.9,684.1,682.28,890445,60753568254999.90,19379,390150,0.4382
15-Jan-2016,KOTAKBANK,EQ,684.1,679.4,689.1,671,671.9,675.6,681.15,1088741,74159512960000.00,22206,700598,0.6435
18-Jan-2016,KOTAKBANK,EQ,675.6,676,686.8,663.1,667.1,667.4,675.67,2206808,149106976230000.00,36684,616396,0.2793
19-Jan-2016,KOTAKBANK,EQ,667.4,670.05,676,663.55,668,668.7,669.53,1105205,73997223980000.00,25074,520542,0.471
20-Jan-2016,KOTAKBANK,EQ,668.7,660,700,652.6,662,662.65,659.66,710377,46860435995000.00,19101,320252,0.4508
21-Jan-2016,KOTAKBANK,EQ,662.65,671.5,677.15,651,660.15,660.85,661.42,850780,56271868529999.90,20813,341636,0.4016
22-Jan-2016,KOTAKBANK,EQ,660.85,671,689,664.2,680.3,683.05,681.96,1001784,68317802225000.00,23795,542476,0.5415
25-Jan-2016,KOTAKBANK,EQ,683.05,685,685,674.5,680,681,680.11,706865,48074808340000.00,19280,197221,0.279
27-Jan-2016,KOTAKBANK,EQ,681,680,682.4,666.35,674,674.6,674.13,655762,44206715840000.00,22088,250670,0.3823
28-Jan-2016,KOTAKBANK,EQ,674.6,675,680,660.25,664.5,663.25,667.94,1468731,98102983900000.00,17704,867942,0.5909
29-Jan-2016,KOTAKBANK,EQ,663.25,664.5,686,664.5,683.15,683.6,673.11,1645577,110765956250000.00,14116,1211615,0.7363
1-Feb-2016,KOTAKBANK,EQ,683.6,683.15,691,679.5,687.9,687.7,687.64,592570,40747437630000.00,9373,237803,0.4013
2-Feb-2016,KOTAKBANK,EQ,687.7,687,691,671.5,674.45,677.15,684.76,601307,41175349485000.00,12282,200062,0.3327
3-Feb-2016,KOTAKBANK,EQ,677.15,672,672,661.7,664,665.55,666.51,1207032,80450160570000.00,21029,782326,0.6481
4-Feb-2016,KOTAKBANK,EQ,665.55,670.4,680.8,668.65,677.1,676.25,676.16,482546,32627944995000.00,12154,143393,0.2972
5-Feb-2016,KOTAKBANK,EQ,676.25,677,697.3,675.45,693,692,690.12,1868377,128941119025000.00,22535,1342143,0.7183
8-Feb-2016,KOTAKBANK,EQ,692,694.75,694.75,670.3,671,673.1,684.1,573936,39263005935000.00,11449,218459,0.3806
9-Feb-2016,KOTAKBANK,EQ,673.1,667.95,680,662.35,678.1,677.05,670.17,897961,60178376045000.00,28058,286908,0.3195
10-Feb-2016,KOTAKBANK,EQ,677.05,677,679.95,661.15,667.1,667.35,667.33,996355,66490124945000.00,27966,455551,0.4572
11-Feb-2016,KOTAKBANK,EQ,667.35,667,667,625,630,628.95,643.08,1585567,101965338185000.00,44903,792705,0.5
12-Feb-2016,KOTAKBANK,EQ,628.95,630,637,613.7,620.45,622,626.06,1300513,81420303725000.00,35114,482492,0.371
15-Feb-2016,KOTAKBANK,EQ,622,627,636.4,622.05,622.05,625.25,629.51,1276295,80344236150000.00,42429,733125,0.5744
16-Feb-2016,KOTAKBANK,EQ,625.25,629.9,630,615,620,620.25,621.18,740669,46008907940000.00,20958,286144,0.3863
17-Feb-2016,KOTAKBANK,EQ,620.25,619,629.9,610,626.6,625.3,617.44,955916,59021777390000.00,36633,346920,0.3629
18-Feb-2016,KOTAKBANK,EQ,625.3,630,637.75,624.15,636.95,635.55,631.51,849665,53657305130000.00,13514,315566,0.3714
19-Feb-2016,KOTAKBANK,EQ,635.55,632.55,639.9,625.3,631.9,631.2,631.5,586848,37059393955000.00,11412,131223,0.2236
22-Feb-2016,KOTAKBANK,EQ,631.2,634,642.2,632.15,639.5,640.2,638.21,444582,28373874810000.00,8718,141013,0.3172
23-Feb-2016,KOTAKBANK,EQ,640.2,639,639,620,621.05,623,625.49,635282,39736525960000.00,17662,239796,0.3775
24-Feb-2016,KOTAKBANK,EQ,623,620.35,629.95,616.5,617.95,618.75,620.67,669471,41551801915000.00,10655,268180,0.4006
25-Feb-2016,KOTAKBANK,EQ,618.75,621,621.5,604.5,609,606.85,610.75,1023867,62532502690000.00,15851,505793,0.494
26-Feb-2016,KOTAKBANK,EQ,606.85,614,621.4,606.6,615.9,615.75,616.17,586436,36134661110000.00,10908,220003,0.3752
29-Feb-2016,KOTAKBANK,EQ,615.75,615,640.35,585.75,632.1,630.4,623.43,2099387,130882283484999.00,31219,995297,0.4741
1-Mar-2016,KOTAKBANK,EQ,630.4,620,641.2,620,640.4,638.45,635.61,1980463,125879307459999.00,33999,814800,0.4114
2-Mar-2016,KOTAKBANK,EQ,638.45,647.25,659.95,641.7,656.8,656.3,653.08,1243691,81223518220000.00,27870,471248,0.3789
3-Mar-2016,KOTAKBANK,EQ,656.3,658,661.5,649.95,657,657.65,655.69,922424,60482171170000.00,16855,386465,0.419
4-Mar-2016,KOTAKBANK,EQ,657.65,658,669.85,645,667.2,665.65,656.51,716481,47037477845000.00,11843,163951,0.2288
8-Mar-2016,KOTAKBANK,EQ,665.65,664.95,665.8,648.05,651.4,650.55,654.65,663558,43439883050000.00,10926,336700,0.5074
9-Mar-2016,KOTAKBANK,EQ,650.55,649.95,664.15,647.7,658.45,659.9,656.97,812862,53402780290000.00,14693,248142,0.3053
10-Mar-2016,KOTAKBANK,EQ,659.9,670,670,651.1,656.5,654.6,658.44,3566707,234847318380000.00,56243,2892486,0.811
11-Mar-2016,KOTAKBANK,EQ,654.6,657,659.1,640.5,644,642.65,649.34,4293624,278801904330000.00,54526,3149782,0.7336
14-Mar-2016,KOTAKBANK,EQ,642.65,649.9,650.1,632.55,633.35,636.8,641.43,2566102,164598018230000.00,71906,1898179,0.7397
15-Mar-2016,KOTAKBANK,EQ,636.8,637.9,643,632.05,639,639.5,638.92,2150997,137431163120000.00,72622,1466633,0.6818
16-Mar-2016,KOTAKBANK,EQ,639.5,636.5,653.35,635.5,653,651.25,645.46,2153716,139014686375000.00,53058,1225483,0.569
17-Mar-2016,KOTAKBANK,EQ,651.25,655.9,657.25,644.2,646.8,651.25,652.78,5790597,377999396875000.00,90650,4824897,0.8332
18-Mar-2016,KOTAKBANK,EQ,651.25,650,660.95,648.8,657.6,658.8,655.32,1939198,127080387345000.00,50000,1264006,0.6518
21-Mar-2016,KOTAKBANK,EQ,658.8,660.05,665,652.6,661,663.7,659.89,1164363,76835345850000.00,35851,584664,0.5021
22-Mar-2016,KOTAKBANK,EQ,663.7,660.05,669.85,655,668,666.3,661.34,1179559,78008803040000.00,33478,599294,0.5081
23-Mar-2016,KOTAKBANK,EQ,666.3,666,675.8,655.1,661.95,659.95,662.09,3269570,216476352565000.00,56716,2222681,0.6798
28-Mar-2016,KOTAKBANK,EQ,659.95,664.45,677.9,660.55,671.25,669.6,669.87,2904848,194588006870000.00,63463,1932723,0.6653
29-Mar-2016,KOTAKBANK,EQ,669.6,670.05,682,668.95,672.15,671.5,674.29,1966330,132587553915000.00,39305,1082449,0.5505
30-Mar-2016,KOTAKBANK,EQ,671.5,675.05,686.5,665.5,684.6,683.85,677.12,2827418,191449818010000.00,92647,1905894,0.6741
31-Mar-2016,KOTAKBANK,EQ,683.85,677.1,694.9,677.1,682.95,680.65,683.49,3982132,272173926144999.00,74415,2646068,0.6645
1-Apr-2016,KOTAKBANK,EQ,680.65,682,686.65,677.15,678.1,679.9,680.69,1470326,100083814925000.00,59174,774308,0.5266
4-Apr-2016,KOTAKBANK,EQ,679.9,681.5,689.3,674.25,685.3,687.3,680.84,2059957,140250790470000.00,52460,1388551,0.6741
5-Apr-2016,KOTAKBANK,EQ,687.3,684,684.75,664.75,665.5,668.75,674.27,2892523,195034265780000.00,51208,1902538,0.6577
6-Apr-2016,KOTAKBANK,EQ,668.75,669,674.3,664.3,668.4,668,669.3,1683758,112693513025000.00,74449,1083886,0.6437
7-Apr-2016,KOTAKBANK,EQ,668,667,668,655.5,663.85,662.5,662.7,1619424,107319783605000.00,69714,936678,0.5784
8-Apr-2016,KOTAKBANK,EQ,662.5,658.1,670.4,658.1,665.1,665.35,665.57,1007741,67072693945000.00,27284,625166,0.6204
11-Apr-2016,KOTAKBANK,EQ,665.35,670.9,674.95,660.3,669.85,671.3,667.55,1990818,132897056520000.00,42521,1230445,0.6181
12-Apr-2016,KOTAKBANK,EQ,671.3,669.85,682.05,669.75,682,677.35,676.66,1185688,80230932825000.00,27167,763606,0.644
13-Apr-2016,KOTAKBANK,EQ,677.35,687,699.95,683.2,690.65,692.35,692.81,2437798,168893652060000.00,49904,1702339,0.6983
18-Apr-2016,KOTAKBANK,EQ,692.35,691.1,691.1,657.7,683,683.35,681.49,1638201,111641337205000.00,50623,851676,0.5199
20-Apr-2016,KOTAKBANK,EQ,683.35,687.4,692,680.2,685.6,687.15,686.71,1087651,74690549500000.00,39154,665477,0.6118
21-Apr-2016,KOTAKBANK,EQ,687.15,689,689.6,683.15,685.55,686.7,686.04,2137424,146635032530000.00,41638,1509768,0.7063
22-Apr-2016,KOTAKBANK,EQ,686.7,680.05,683.75,672.95,678.4,676.1,678.81,1975006,134064812805000.00,37058,1492372,0.7556
25-Apr-2016,KOTAKBANK,EQ,676.1,671.1,682.85,671.1,682.5,680.45,678.53,1211689,82216968820000.00,26929,833539,0.6879
26-Apr-2016,KOTAKBANK,EQ,680.45,679.95,705,678.85,704.1,700.85,692.68,2108459,146048032580000.00,36778,1347560,0.6391
27-Apr-2016,KOTAKBANK,EQ,700.85,702.4,719.8,701,711.45,712.5,712.52,1929112,137453994345000.00,66441,1112804,0.5768
28-Apr-2016,KOTAKBANK,EQ,712.5,715,718.4,698.5,701.1,701.45,705.98,1515244,106973574740000.00,39303,957955,0.6322
29-Apr-2016,KOTAKBANK,EQ,701.45,699,719.35,695.5,715.85,717.15,711.13,1490141,105968269665000.00,33445,795715,0.534
2-May-2016,KOTAKBANK,EQ,717.15,714.2,724.75,712.1,717.1,718.2,719.45,1296560,93280838745000.00,25756,697180,0.5377
3-May-2016,KOTAKBANK,EQ,718.2,719,722.95,699,708.1,707.45,709.2,1358193,96323295870000.00,36880,676379,0.498
4-May-2016,KOTAKBANK,EQ,707.45,706.05,720.6,704.8,711,712.65,716.02,2111368,151178275580000.00,48736,1457516,0.6903
5-May-2016,KOTAKBANK,EQ,712.65,713.9,715.25,704.05,710.45,709.15,708.64,975973,69161379254999.90,28322,584071,0.5984
6-May-2016,KOTAKBANK,EQ,709.15,706.05,710,696.1,703.45,702.95,701.34,667263,46798146345000.00,22257,324748,0.4867
9-May-2016,KOTAKBANK,EQ,702.95,703,716,702.9,714,713.85,712.75,1885335,134376926534999.00,58420,1292287,0.6854
10-May-2016,KOTAKBANK,EQ,713.85,717.75,730,711.4,730,722.85,717.01,1576803,113058561225000.00,36417,984522,0.6244
11-May-2016,KOTAKBANK,EQ,722.85,717.8,737,714,730.4,731.55,730.08,4117417,300605480785000.00,92446,1601722,0.389
12-May-2016,KOTAKBANK,EQ,731.55,735.7,743.75,721,726.6,726.75,734.1,2785763,204503205365000.00,65184,1435747,0.5154
13-May-2016,KOTAKBANK,EQ,726.75,727,728.9,707,708.5,708.25,714.81,1429506,102181854430000.00,51502,799993,0.5596
16-May-2016,KOTAKBANK,EQ,708.25,708.1,720,703,716.5,718.25,712.05,2438969,173666060645000.00,56985,1553045,0.6368
17-May-2016,KOTAKBANK,EQ,718.25,719,725,708,708.05,708.9,716.45,2471677,177083771925000.00,53755,1674510,0.6775
18-May-2016,KOTAKBANK,EQ,708.9,708,713.65,700.25,710,708.9,706.38,1147912,81086116595000.00,39376,583168,0.508
19-May-2016,KOTAKBANK,EQ,708.9,708.25,710.5,701.65,706,706.05,706.99,964151,68164364865000.00,32489,466655,0.484
20-May-2016,KOTAKBANK,EQ,706.05,709.9,710.7,700.25,701.5,702.15,705.58,600500,42369953675000.00,27847,199166,0.3317
23-May-2016,KOTAKBANK,EQ,702.15,706,710.65,701,701,703.15,705.54,1437987,101455179405000.00,53362,971028,0.6753
24-May-2016,KOTAKBANK,EQ,703.15,702.9,702.95,692.5,698.05,698.4,697.14,2068972,144235332485000.00,45371,1598504,0.7726
25-May-2016,KOTAKBANK,EQ,698.4,704,715.5,700.5,714.85,712.75,710.5,2907812,206598769810000.00,65454,2110594,0.7258
26-May-2016,KOTAKBANK,EQ,712.75,716.1,739,714.35,734,730.2,723.92,1936113,140159155480000.00,40119,1259224,0.6504
27-May-2016,KOTAKBANK,EQ,730.2,734.4,744.65,733.1,738.1,742.55,738.55,1293521,95533211435000.00,27224,712640,0.5509
30-May-2016,KOTAKBANK,EQ,742.55,748.7,754.5,740.05,741,742.6,745.71,729005,54362733485000.00,23368,323152,0.4433
31-May-2016,KOTAKBANK,EQ,742.6,743.3,750,739.5,744.65,746.55,744.99,1167685,86991308220000.00,22934,719243,0.616
1-Jun-2016,KOTAKBANK,EQ,746.55,749.75,749.75,740.4,749,745.35,743.22,918251,68246478385000.00,44881,545237,0.5938
2-Jun-2016,KOTAKBANK,EQ,745.35,749,750,736.4,745.95,746.3,742.62,1605981,119263348134999.00,45991,916820,0.5709
3-Jun-2016,KOTAKBANK,EQ,746.3,750,772.45,743.1,769,769.3,762.71,2480775,189211181010000.00,46213,1573014,0.6341
6-Jun-2016,KOTAKBANK,EQ,769.3,770.1,775,762.55,764.6,765.25,767.59,1157650,88859980185000.00,31442,694299,0.5997
7-Jun-2016,KOTAKBANK,EQ,765.25,770,778.85,760.85,769.15,772.05,772.2,1857761,143455623105000.00,51109,1239973,0.6675
8-Jun-2016,KOTAKBANK,EQ,772.05,768.1,770,755,759.4,759.35,759.23,1227612,93203478230000.00,30725,743169,0.6054
9-Jun-2016,KOTAKBANK,EQ,759.35,761.9,761.9,750.1,754.3,752.75,753.99,1301396,98124337695000.00,42354,844032,0.6486
10-Jun-2016,KOTAKBANK,EQ,752.75,751.1,757.5,743.35,750,750.7,750.56,1510634,113382257215000.00,49062,980274,0.6489
13-Jun-2016,KOTAKBANK,EQ,750.7,746,757.45,745,753.1,755.9,749.93,1629842,122226250109999.00,32062,1135991,0.697
14-Jun-2016,KOTAKBANK,EQ,755.9,758.5,758.5,749.3,752.25,752.1,752.49,663569,49933189840000.00,16253,331405,0.4994
15-Jun-2016,KOTAKBANK,EQ,752.1,757,768.1,753,765.35,765.55,759.32,887211,67368130685000.00,18831,549969,0.6199
16-Jun-2016,KOTAKBANK,EQ,765.55,765.9,765.9,746.35,752.8,754.45,753.36,1079000,81287200490000.00,25516,598938,0.5551
17-Jun-2016,KOTAKBANK,EQ,754.45,756,760.85,748.75,749.15,751.1,752.22,814258,61250429740000.00,37162,502926,0.6176
20-Jun-2016,KOTAKBANK,EQ,751.1,741.8,756.8,740,749.25,751.95,752.04,894007,67232756020000.00,29539,523956,0.5861
21-Jun-2016,KOTAKBANK,EQ,751.95,750.1,753.55,742.8,744.6,746.75,747.46,702853,52535495940000.00,19432,434906,0.6188
22-Jun-2016,KOTAKBANK,EQ,746.75,747,750.95,733.4,738.6,739.35,745.62,2686930,200342202855000.00,59519,2347634,0.8737
23-Jun-2016,KOTAKBANK,EQ,739.35,741,750.1,738.15,747.05,747.25,742.3,987665,73314038050000.00,33470,612079,0.6197
24-Jun-2016,KOTAKBANK,EQ,747.25,730,738.05,710.75,732.2,733.9,723.39,2002188,144836190850000.00,56647,1191020,0.5949
27-Jun-2016,KOTAKBANK,EQ,733.9,723.05,744.6,723.05,738.65,739.4,737.8,774869,57169792404999.90,22049,342652,0.4422
28-Jun-2016,KOTAKBANK,EQ,739.4,738.4,747.8,737.7,740,743.3,743.09,761264,56568755604999.90,38787,453407,0.5956
29-Jun-2016,KOTAKBANK,EQ,743.3,745,754,742.65,750.95,752.8,750.21,1477280,110827279930000.00,68975,1075630,0.7281
30-Jun-2016,KOTAKBANK,EQ,752.8,759.9,766.55,754.25,761.45,763.35,760.91,3334365,253716290880000.00,108836,2300759,0.69
1-Jul-2016,KOTAKBANK,EQ,763.35,764,766,750.9,752.5,753.4,756.51,1565210,118410269420000.00,59519,1076580,0.6878
4-Jul-2016,KOTAKBANK,EQ,753.4,755.5,756.25,741.2,742.9,743.95,746.67,1172694,87562020670000.00,28285,749717,0.6393
5-Jul-2016,KOTAKBANK,EQ,743.95,744.45,747.4,738.4,740,740.4,743.38,1125300,83652295630000.00,16670,732806,0.6512
7-Jul-2016,KOTAKBANK,EQ,740.4,741,751.5,739.15,745,745.9,744.81,963213,71740631080000.00,39307,515161,0.5348
8-Jul-2016,KOTAKBANK,EQ,745.9,745.1,747.7,737.6,742,743.45,743.33,604463,44931259855000.00,31635,329974,0.5459
11-Jul-2016,KOTAKBANK,EQ,743.45,750.95,763,747.1,761.5,760.55,755.86,1871614,141468531065000.00,55341,1485544,0.7937
12-Jul-2016,KOTAKBANK,EQ,760.55,765,766.75,757.95,762.05,763.65,762.29,1541569,117512782105000.00,51261,768466,0.4985
13-Jul-2016,KOTAKBANK,EQ,763.65,763.45,776.75,760.45,775.3,775,771.17,2018597,155667755390000.00,42505,1297149,0.6426
14-Jul-2016,KOTAKBANK,EQ,775,779,784,774.4,775.75,780.2,780.57,1555879,121447390095000.00,46435,987134,0.6345
15-Jul-2016,KOTAKBANK,EQ,780.2,779,781,767.65,771.55,772.15,773.4,2059278,159265009305000.00,81730,1620877,0.7871
18-Jul-2016,KOTAKBANK,EQ,772.15,775,782.85,769.35,780,776.8,776.43,2358938,183154158610000.00,63943,1579479,0.6696
19-Jul-2016,KOTAKBANK,EQ,776.8,779.5,781.45,769.4,777.8,777.8,776.39,1608870,124910899675000.00,37136,1085611,0.6748
20-Jul-2016,KOTAKBANK,EQ,777.8,778,784.35,778,781.9,782.2,781.65,1316948,102938695605000.00,39061,966468,0.7339
21-Jul-2016,KOTAKBANK,EQ,782.2,786.5,787.5,759,760.5,760.65,771.48,3849134,296953931885000.00,72994,1580325,0.4106
22-Jul-2016,KOTAKBANK,EQ,760.65,762,764.9,753.25,759.95,760.05,760.68,1429617,108748198890000.00,29555,716007,0.5008
25-Jul-2016,KOTAKBANK,EQ,760.05,761.95,773.2,750,765.1,764.4,758.05,3393118,257215273490000.00,68512,2501296,0.7372
26-Jul-2016,KOTAKBANK,EQ,764.4,765.5,766,746.35,753.9,751.7,756.74,1749020,132355487695000.00,46980,1266519,0.7241
27-Jul-2016,KOTAKBANK,EQ,751.7,752.1,760,745.5,752.65,754,753.69,1076756,81153501360000.00,34312,690530,0.6413
28-Jul-2016,KOTAKBANK,EQ,754,756,760.05,745.65,755,750.35,750.54,3435526,257848261844999.00,55965,2813642,0.819
29-Jul-2016,KOTAKBANK,EQ,750.35,751.5,766.15,749.3,763,763.5,757.62,1457598,110429962184999.00,28804,1057291,0.7254
1-Aug-2016,KOTAKBANK,EQ,763.5,766,769.45,748,756.5,753.15,754.79,1750650,132137528425000.00,38118,1238037,0.7072
2-Aug-2016,KOTAKBANK,EQ,753.15,750.3,763,749.9,761.15,760.1,754.41,1495743,112840059045000.00,31476,1068813,0.7146
3-Aug-2016,KOTAKBANK,EQ,760.1,759,764,754.8,757.45,756.2,758.98,1344312,102030230930000.00,42905,944434,0.7025
4-Aug-2016,KOTAKBANK,EQ,756.2,759.75,761.3,751,755.95,756.4,756.48,1249512,94522830975000.00,48954,892259,0.7141
5-Aug-2016,KOTAKBANK,EQ,756.4,759.8,776,756.6,770.55,774.35,766.89,2365366,181396414685000.00,40272,1805551,0.7633
8-Aug-2016,KOTAKBANK,EQ,774.35,777,781.8,767.95,769.05,771.5,775.42,1659840,128707644445000.00,34548,1351400,0.8142
9-Aug-2016,KOTAKBANK,EQ,771.5,772.8,772.9,760.1,765.5,764.75,766.51,877535,67263524279999.90,29193,508675,0.5797
10-Aug-2016,KOTAKBANK,EQ,764.75,769.7,769.7,758.65,761.3,761.25,763.88,1093959,83564895985000.00,15036,744054,0.6801
11-Aug-2016,KOTAKBANK,EQ,761.25,761,768.95,759.15,766.6,764.65,764.6,1006546,76960314975000.00,37581,644177,0.64
12-Aug-2016,KOTAKBANK,EQ,764.65,771.9,771.9,760,760.2,762.9,766.06,1128132,86421443025000.00,14772,761158,0.6747
16-Aug-2016,KOTAKBANK,EQ,762.9,766.5,775.9,762.15,771.75,772.8,770.06,1826143,140623156655000.00,31272,1410806,0.7726
17-Aug-2016,KOTAKBANK,EQ,772.8,771,771.6,761.1,766,765.65,765.44,814886,62374383290000.00,27352,533013,0.6541
18-Aug-2016,KOTAKBANK,EQ,765.65,766.9,785.95,766.85,784,784.4,779.89,1765760,137709621970000.00,38101,1115165,0.6315
19-Aug-2016,KOTAKBANK,EQ,784.4,785.95,785.95,774,780,778.75,779.2,996170,77621724400000.00,27262,624047,0.6264
22-Aug-2016,KOTAKBANK,EQ,778.75,780,782,768.8,773.9,772.85,773.15,612762,47375984075000.00,24897,373082,0.6089
23-Aug-2016,KOTAKBANK,EQ,772.85,773.35,780,771.05,779.1,778.35,774.83,572986,44396843115000.00,16348,373283,0.6515
24-Aug-2016,KOTAKBANK,EQ,778.35,779,781.9,772.1,776.6,777,776.68,1141719,88674967495000.00,22836,843425,0.7387
25-Aug-2016,KOTAKBANK,EQ,777,778,784,772.05,781,780.75,777.91,1477112,114906145655000.00,20473,899171,0.6087
26-Aug-2016,KOTAKBANK,EQ,780.75,782.5,789,772.85,781,780.8,780.54,853973,66656240604999.90,19467,410187,0.4803
29-Aug-2016,KOTAKBANK,EQ,780.8,780.7,788.9,775.15,780,781.4,783.74,762039,59723814079999.90,16621,417641,0.5481
30-Aug-2016,KOTAKBANK,EQ,781.4,781.9,787.05,780.2,784.6,786.15,785.13,799025,62733473495000.00,17075,465793,0.583
31-Aug-2016,KOTAKBANK,EQ,786.15,795,814.95,793.15,809,806.9,805.82,3346444,269662722815000.00,59733,1745738,0.5217
1-Sep-2016,KOTAKBANK,EQ,806.9,813,817.45,807.5,812.5,810.7,811.68,1161928,94310976900000.00,35156,634861,0.5464
2-Sep-2016,KOTAKBANK,EQ,810.7,812,815.75,808.3,813.1,813.6,812.54,930759,75627726695000.00,22244,608985,0.6543
6-Sep-2016,KOTAKBANK,EQ,813.6,819.9,822,815,818.75,818.05,817.42,1027879,84020795420000.00,33864,722776,0.7032
7-Sep-2016,KOTAKBANK,EQ,818.05,818.85,823,802.45,804.75,804.1,807.69,1171053,94585130230000.00,17378,797175,0.6807
8-Sep-2016,KOTAKBANK,EQ,804.1,804.75,822.3,800.25,818,819.75,814.62,1724362,140470147080000.00,29935,980629,0.5687
9-Sep-2016,KOTAKBANK,EQ,819.75,819.7,825.4,808.6,818.1,818.85,817.52,1144933,93601039030000.00,61244,632554,0.5525
12-Sep-2016,KOTAKBANK,EQ,818.85,811.95,815,805,814,813.3,810.49,741529,60100070285000.00,19619,325344,0.4387
